,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center,productID_1000,productID_2344,productID_3583,productID_7538,productID_11714,productID_12771,productID_15680,productID_15976,productID_16262,productID_16290,productID_16570,productID_16823,productID_18557,productID_19240,productID_20119,productID_21288,productID_21376,productID_22178,productID_25872,productID_28745,productID_31981,productID_34386,productID_37317,productID_39468,productID_41774,productID_43310,productID_44014,productID_46692,productID_47621,productID_48112
10,2499273,1118006,46.20596919458195,6.133517280561055,73123,13,0.1216850538312914,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
11,2499235,1118064,46.206485178995365,6.133012506253643,168742,13,0.0546393106181744,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
12,2499257,1118094,46.20675830004071,6.133291043850923,201991,8,0.1596477950621321,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
13,2499287,1118013,46.20603424880606,6.133697136159679,10605,13,0.1270040599437489,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
14,2499271,1118005,46.205959901098,6.133491586939208,101957,13,0.1210713697780902,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
15,2499275,1118079,46.20662607821156,6.133527460993898,68006,13,0.0864850016540103,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
16,2499294,1118037,46.206251159126005,6.133782648025631,46514,13,0.1190689785211391,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
17,2499269,1118076,46.206598197747866,6.133450379220065,103669,13,0.0812453839432255,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
18,2499286,1118023,46.20612404231723,6.133682027242046,67081,13,0.1199890013919622,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
19,2499287,1118028,46.20616916342376,6.133693904653176,126465,13,0.1178790006257575,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
20,2499282,1118082,46.206654108198826,6.133617497554357,95632,13,0.0929055933939236,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
21,2499253,1118054,46.20639792928711,6.133247845341712,183497,13,0.0751596227759439,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
22,2499213,1118018,46.20606814837246,6.132737420929023,162978,13,0.0803540108663586,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
23,2499224,1118141,46.20717609442885,6.132853405696638,97873,8,0.1236739562218948,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
24,2499219,1118118,46.20696847704152,6.132793590054857,129086,13,0.0370100744380145,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
25,2499221,1118109,46.20688782761815,6.1328214398508605,88333,13,0.0340115955945613,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
26,2499202,1118106,46.20685800076625,6.132575946271618,90900,13,0.0162773014137942,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
27,2499278,1118173,46.207471991928486,6.133546071787984,56640,13,0.1175815640160551,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
28,2499282,1118127,46.20705885206544,6.133607802277327,163375,13,0.0973975153556374,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
29,2499246,1118170,46.20744022157184,6.133132161557565,137991,21,0.1942401173972792,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
30,2499277,1118150,46.20726497325306,6.133538072591604,33918,13,0.102917676113681,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
31,2499226,1118171,46.20744622296198,6.132872848131309,116383,13,0.0840871599916713,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
32,2499279,1118173,46.207472141511296,6.133559026690066,3524,13,0.1183317043029437,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
33,2499269,1118160,46.20735371961066,6.133432278950782,17494,13,0.1022939643381139,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
34,2499215,1118155,46.207300667695904,6.13273379387341,70368,34,0.0979349538882041,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
35,2499275,1118155,46.20730964562226,6.133511085540793,94522,8,0.1760665048979709,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
36,2499291,1118186,46.207590862402895,6.133711684841972,70978,34,0.1603664263180939,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
37,2499210,1118134,46.20711103885652,6.132673547338129,152644,13,0.0438250361641167,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
38,2499227,1118157,46.20732045232295,6.132888821041759,73454,13,0.0721942497034048,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.0,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
39,2499223,1118245,46.20811135270548,6.132818030205778,112816,30,0.1089895612194063,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
40,2499291,1118285,46.20848129899724,6.133690356190842,2139,30,0.0968672956173215,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
41,2499254,1118275,46.20838582091677,6.133213171198353,154838,30,0.0848565792807164,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
42,2499277,1118246,46.20812842686857,6.133517387651183,88769,30,0.1207363171368034,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
43,2499221,1118398,46.20948718244874,6.132759133767594,92137,2,0.0825330440557115,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
44,2499256,1118348,46.20904270468072,6.133223348376983,18444,30,0.0335380233972964,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
45,2499233,1118400,46.209506967044575,6.132914167169471,34120,2,0.0774587270069579,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
46,2499296,1118387,46.20939946639957,6.13373315727283,41130,2,0.1011092815838536,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
47,2499200,1118316,46.208746505766754,6.13250475366752,48807,30,0.044414266043087,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
48,2499260,1118306,46.20866554218508,6.133284221061637,66588,30,0.0605996578268134,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
49,2499221,1118341,46.20897450689532,6.132771422994135,162834,30,0.013151687751181,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
50,2499277,1118324,46.208829982965305,6.133500580641168,82469,2,0.154727003447983,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
51,2499283,1118310,46.20870496014201,6.133581328488336,191630,30,0.0743975287093563,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
52,2499208,1118365,46.2091884244097,6.132597829606169,179896,2,0.1179760596492173,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
53,2499248,1118314,46.20873570118152,6.1331270345371225,160909,30,0.0471655007186285,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
54,2499267,1118397,46.20948507156439,6.133355296792774,10230,2,0.0812449853606336,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
55,2499223,1118354,46.20909173223978,6.1327945307793,105999,30,0.0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
56,2499204,1118317,46.208756098874005,6.1325563588441305,195593,21,0.2185041802234276,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
57,2499253,1118334,46.20891633549166,6.133187499971829,20359,30,0.0360522407576631,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
58,2499259,1118399,46.20950186329104,6.1332512227091085,25424,30,0.0576227174322566,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
59,2499253,1118348,46.20904225581224,6.133184482552901,21337,30,0.030591383402333,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
60,2499221,1118346,46.20901947843444,6.132770345001313,93039,30,0.0082454231924844,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
61,2499244,1118492,46.21033608959132,6.133036845171429,105216,2,0.0164908604764508,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
62,2499282,1118453,46.20999099682608,6.133537560962356,187418,2,0.04104503529831,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
63,2499208,1118423,46.20971009425932,6.132585323062184,53674,2,0.0663940772877476,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
64,2499284,1118407,46.20957755774,6.133573383590162,102309,30,0.0808009340226315,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
65,2499237,1118468,46.210119178647,6.132951329882805,105996,2,0.0136002212423948,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
66,2499267,1118444,46.20990780410435,6.13334516802095,104870,30,0.1001703408913581,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
67,2499269,1118409,46.209593302484265,6.133378621551086,127849,30,0.0716940576103107,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
68,2499248,1118476,46.21019277920029,6.13309211631718,185980,2,0.0,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
69,2499270,1118484,46.21026802530375,6.133375414362464,18812,2,0.0234072882358183,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
70,2499211,1118477,46.21019623597169,6.13261254545946,147497,2,0.037010214368589,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
71,2499255,1118419,46.20968115098955,6.133195090560863,108429,2,0.0574227485940341,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
72,2499260,1118450,46.20996072267721,6.133253186519652,79299,30,0.1028736420753536,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
73,2499220,1118417,46.209657924628445,6.132742081886138,44690,2,0.0653007793898034,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
74,2499281,1118404,46.209550126062936,6.133535163805473,186533,30,0.0765696709273293,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
75,2499279,1118463,46.21008049116405,6.133496539630149,120809,30,0.1225322651890672,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
76,2499278,1118456,46.21001738140519,6.133485092503372,82415,2,0.0360522500060916,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
77,2499238,1118480,46.21022726000491,6.1329616985521405,194566,2,0.0107693652131925,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
78,2499247,1118473,46.2101656466365,6.1330798074267125,131732,31,0.3309468979247023,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
79,2499217,1118410,46.20959451543788,6.132704724912795,61713,30,0.0563151389072831,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
80,2499245,1118450,46.20995847825199,6.133058854128207,134307,30,0.098479173434146,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
81,2499246,1118433,46.20980572463876,6.133075474008628,80848,30,0.0822721610703634,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
82,2499259,1118429,46.2097716925649,6.1332447570364055,166649,2,0.0482654956130993,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
83,2499260,1118421,46.209699887708666,6.133259436653461,2391,2,0.0562885291594163,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
84,2499217,1118548,46.21083572999723,6.132674969762651,5030,2,0.0783826908014391,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
85,2499221,1118583,46.211151129532034,6.132719246044646,76626,2,0.1103435360210787,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
86,2499206,1118549,46.21084307769706,6.132532241423332,195198,2,0.084212099089558,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
87,2499290,1118594,46.21126039122871,6.133610824536738,150124,2,0.1252398567573971,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
88,2499290,1118529,46.21067576103727,6.13362482988399,30989,2,0.0676176385571289,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
89,2499231,1118513,46.21052302460577,6.132863895246946,199445,2,0.0407147271508732,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
90,2499256,1118551,46.210868549454375,6.133179595495397,77587,2,0.0754182676250837,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
91,2499290,1118591,46.21123340829633,6.133611470944177,3824,2,0.1224179524618884,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
92,2499235,1118595,46.21126115659769,6.132898039863111,121299,22,0.1100492019133818,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.5,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
93,2499236,1118546,46.21082058509769,6.132921559235308,76718,22,0.1407173642099346,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.5,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
94,2499205,1118507,46.21046516704597,6.132528342866238,131617,2,0.0530046281383461,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
95,2499259,1118547,46.210833021085534,6.133219324752196,120731,2,0.0718402099736442,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
96,2499224,1118570,46.21103465254294,6.132760916289361,57417,2,0.0970062843929256,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
97,2499240,1118509,46.21048839426577,6.132981358164312,8534,2,0.0339526373386835,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
98,2499267,1118592,46.21123896196156,6.133313272110345,58204,22,0.1402229872026841,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.5,0.0,0.5,0.5,0,0.5,0,0.5,0.5,0.0,0,0.0,0.5,0,0.5,0.5,0
99,2499252,1118510,46.21049918424894,6.133136610042084,28382,30,0.1586574684280731,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.0,0.5,0.5,0.0,0,0.0,0,0.5,0.0,0.5,0,0.5,0.0,0,0.0,0.0,0
100,2499245,1118587,46.21119069862585,6.133029322406304,88524,2,0.1110299594733152,0,0,0.5,0.0,0,0.5,0,0,0,0.0,0.5,0,0,0.0,0.0,0.5,0.0,0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
